activity_identifier,url,format,title,description,category_code,language_code,document_date
XI-IATI-IADB-AR-L1098,https://www.iadb.org/document.cfm?id=EZSHARE-951933454-169,application/pdf,Programa de Apoyo al Sistema de Proteccin e Inclusin Social de Argentina - Fase I 2057433.PDF,,A01,na,
XI-IATI-IADB-AR-L1098,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-4004,application/pdf,Rapport pour PublicationPMR-AR-L1098-2011-2-Perodo 37297897.PDF,,A05,na,
XI-IATI-IADB-AR-L1098,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-6349,application/pdf,Informe para PublicacinPMR-AR-L1098-2012-2-Periodo 37874229.PDF,,A05,na,
XI-IATI-IADB-AR-L1098,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-420,application/pdf,Rapport pour PublicationPMR-AR-L1098-2010-2-Perodo 36311858.PDF,,A05,na,
XI-IATI-IADB-AR-L1098,https://www.iadb.org/document.cfm?id=EZSHARE-504778069-60,application/vnd.ms-excel,IDB-PCR-Production-Timeline.pdf,,A05,en,
XI-IATI-IADB-AR-L1098,https://www.iadb.org/document.cfm?id=EZIDB0000578-504778069-63,application/vnd.ms-excel,IDB_Procurement_Notices.xlsx,,A10,en,
XI-IATI-IADB-AR-L1098,https://www.iadb.org/document.cfm?id=EZIDB0000578-504778069-65,application/vnd.ms-excel,IDB_Project_Procurement_Contract_Awards_Data.xlsx,,A11,en,
XI-IATI-IADB-AR-L1106,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-1126,application/pdf,AR-L1106 First period Jan-Jun 2017-Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1106,https://www.iadb.org/document.cfm?id=EZSHARE-1195963465-15,application/pdf,Relatrio para publicaoPMR-AR-L1106-2010-2-Perodo 36309976.PDF,,A05,na,
XI-IATI-IADB-AR-L1106,https://www.iadb.org/document.cfm?id=EZSHARE-1807381240-7,application/pdf,AR-L1106 First period Jan-Jun 2016-Public Report 40797195.PDF,,A05,na,
XI-IATI-IADB-AR-L1106,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-30923,application/pdf,AR-L1106 First period Jan-Jun 2018-Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1106,https://www.iadb.org/document.cfm?id=EZSHARE-1195963465-38,application/pdf,Report for PublicationPMR-AR-L1106-2013-1-Period 38267108.PDF,,A05,na,
XI-IATI-IADB-AR-L1106,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-475,application/pdf,AR-L1106 Second period Jan-Dec 2016-Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1106,https://www.iadb.org/document.cfm?id=EZSHARE-1807381240-3,application/pdf,AR-L1106 First period Jan-Jun 2014-Public Report 40175949.PDF,,A05,na,
XI-IATI-IADB-AR-L1106,https://www.iadb.org/document.cfm?id=EZSHARE-2056220512-3232,application/pdf,Programa de Infraestructura Productiva y Turstica para la Provincia de Ro Negro 39948937.PDF,,A04,na,
XI-IATI-IADB-AR-L1106,https://www.iadb.org/document.cfm?id=EZSHARE-1195963465-23,application/pdf,Relatrio para publicaoPMR-AR-L1106-2011-2-Perodo 37297709.PDF,,A05,na,
XI-IATI-IADB-AR-L1106,https://www.iadb.org/document.cfm?id=EZSHARE-2056220512-3090,application/pdf,Contrato Garantia  Programa de Infraestructura Productiva y Turstica para la Provincia de Ro Negro 35412271.PDF,,A04,na,
XI-IATI-IADB-AR-L1106,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-1436,application/pdf,AR-L1106 Second period Jan-Dec 2017-Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1106,https://www.iadb.org/document.cfm?id=EZSHARE-1195963465-25,application/pdf,Informe para PublicacinPMR-AR-L1106-2011-2-Periodo 37298092.PDF,,A05,na,
XI-IATI-IADB-AR-L1106,https://www.iadb.org/document.cfm?id=EZSHARE-1195963465-41,application/pdf,AR-L1106 39673984.PDF,,A10,na,
XI-IATI-IADB-AR-L1106,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-33266,application/pdf,AR-L1106 Second period Jan-Dec 2019-Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1106,https://www.iadb.org/document.cfm?id=EZSHARE-1195963465-39,application/pdf,AR-L1106 38932438.PDF,,A10,na,
XI-IATI-IADB-AR-L1106,https://www.iadb.org/document.cfm?id=EZSHARE-1195963465-32,application/pdf,Rapport pour PublicationPMR-AR-L1106-2012-2-Perodo 37873578.PDF,,A05,na,
XI-IATI-IADB-AR-L1106,https://www.iadb.org/document.cfm?id=EZSHARE-1195963465-40,application/pdf,AR-L1106 38935487.PDF,,A10,na,
XI-IATI-IADB-AR-L1106,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-33935,application/pdf,AR-L1106 First period Jan-Jun 2020 - Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1106,https://www.iadb.org/document.cfm?id=EZSHARE-1807381240-2,application/pdf,AR-L1106 Second period Jan-Dec 2013-Public Report 40172742.PDF,,A05,na,
XI-IATI-IADB-AR-L1106,https://www.iadb.org/document.cfm?id=EZSHARE-1195963465-20,application/pdf,Rapport pour PublicationPMR-AR-L1106-2011-1-Perodo 36624294.PDF,,A05,na,
XI-IATI-IADB-AR-L1106,https://www.iadb.org/document.cfm?id=EZSHARE-1807381240-5,application/pdf,AR-L1106 First period Jan-Jun 2015-Public Report 40181699.PDF,,A05,na,
XI-IATI-IADB-AR-L1106,https://www.iadb.org/document.cfm?id=EZSHARE-1195963465-45,application/pdf,AR-L1106 39923784.PDF,,A10,na,
XI-IATI-IADB-AR-L1106,https://www.iadb.org/document.cfm?id=EZSHARE-1195963465-31,application/pdf,Relatrio para publicaoPMR-AR-L1106-2012-2-Perodo 37872910.PDF,,A05,na,
XI-IATI-IADB-AR-L1106,https://www.iadb.org/document.cfm?id=EZSHARE-1195963465-16,application/pdf,Rapport pour PublicationPMR-AR-L1106-2010-2-Perodo 36311861.PDF,,A05,na,
XI-IATI-IADB-AR-L1106,https://www.iadb.org/document.cfm?id=EZSHARE-1195963465-44,application/pdf,AR-L1106 39907972.PDF,,A10,na,
XI-IATI-IADB-AR-L1106,https://www.iadb.org/document.cfm?id=EZSHARE-1195963465-30,application/pdf,Report for PublicationPMR-AR-L1106-2012-1-Period 37353789.PDF,,A05,na,
XI-IATI-IADB-AR-L1106,https://www.iadb.org/document.cfm?id=EZSHARE-1195963465-21,application/pdf,Informe para PublicacinPMR-AR-L1106-2011-1-Periodo 36624875.PDF,,A05,na,
XI-IATI-IADB-AR-L1106,https://www.iadb.org/document.cfm?id=EZSHARE-1195963465-36,application/pdf,Rapport pour PublicationPMR-AR-L1106-2013-1-Perodo 38265783.PDF,,A05,na,
XI-IATI-IADB-AR-L1106,https://www.iadb.org/document.cfm?id=EZSHARE-1195963465-29,application/pdf,Informe para PublicacinPMR-AR-L1106-2012-1-Periodo 37353132.PDF,,A05,na,
XI-IATI-IADB-AR-L1106,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-31949,application/pdf,AR-L1106 Second period Jan-Dec 2018-Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1106,https://www.iadb.org/document.cfm?id=EZSHARE-1195963465-37,application/pdf,Informe para PublicacinPMR-AR-L1106-2013-1-Periodo 38266443.PDF,,A05,na,
XI-IATI-IADB-AR-L1106,https://www.iadb.org/document.cfm?id=EZSHARE-1195963465-22,application/pdf,Report for PublicationPMR-AR-L1106-2011-1-Period 36625443.PDF,,A05,na,
XI-IATI-IADB-AR-L1106,https://www.iadb.org/document.cfm?id=EZSHARE-1195963465-13,application/pdf,Programa de Infraestructurs Productiva y Turstica para la Provincia de Ro Negro 35525089.PDF,,A01,na,
XI-IATI-IADB-AR-L1106,https://www.iadb.org/document.cfm?id=EZSHARE-1195963465-17,application/pdf,Informe para PublicacinPMR-AR-L1106-2010-2-Periodo 36312445.PDF,,A05,na,
XI-IATI-IADB-AR-L1106,https://www.iadb.org/document.cfm?id=EZSHARE-1195963465-28,application/pdf,Rapport pour PublicationPMR-AR-L1106-2012-1-Perodo 37352458.PDF,,A05,na,
XI-IATI-IADB-AR-L1106,https://www.iadb.org/document.cfm?id=EZSHARE-1195963465-12,application/pdf,ANUNCIO GENERAL DE ADQUISICIONES misc 35514608.PDF,,A10,na,
XI-IATI-IADB-AR-L1106,https://www.iadb.org/document.cfm?id=EZSHARE-548404799-7,application/pdf,Informe Terminacion Proyecto PCR AR-L1106.pdf,,A05,na,
XI-IATI-IADB-AR-L1106,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-32632,application/pdf,AR-L1106 First period Jan-Jun 2019-Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1106,https://www.iadb.org/document.cfm?id=EZSHARE-1195963465-26,application/pdf,Report for PublicationPMR-AR-L1106-2011-2-Period 37298283.PDF,,A05,na,
XI-IATI-IADB-AR-L1106,https://www.iadb.org/document.cfm?id=EZSHARE-1195963465-19,application/pdf,Relatrio para publicaoPMR-AR-L1106-2011-1-Perodo 36623626.PDF,,A05,na,
XI-IATI-IADB-AR-L1106,https://www.iadb.org/document.cfm?id=EZSHARE-1195963465-14,application/pdf,Productive and Tourism Infrastructure Program for the Province of Ro Negro 35525091.PDF,,A01,na,
XI-IATI-IADB-AR-L1106,https://www.iadb.org/document.cfm?id=EZSHARE-1807381240-6,application/pdf,AR-L1106 Second period Jan-Dec 2015-Public Report 40360700.PDF,,A05,na,
XI-IATI-IADB-AR-L1106,https://www.iadb.org/document.cfm?id=EZSHARE-1807381240-4,application/pdf,AR-L1106 Second period Jan-Dec 2014-Public Report 40178555.PDF,,A05,na,
XI-IATI-IADB-AR-L1106,https://www.iadb.org/document.cfm?id=EZSHARE-2056220512-969,application/pdf,Contrato Modificatorio N1 - Programa de Infraestructura Productiva y Turstica  para la Provincia de Ro Negro  40186514.PDF,,A04,na,
XI-IATI-IADB-AR-L1106,https://www.iadb.org/document.cfm?id=EZSHARE-1195963465-43,application/pdf,AR-L1106 39888639.PDF,,A10,na,
XI-IATI-IADB-AR-L1106,https://www.iadb.org/document.cfm?id=EZSHARE-1195963465-42,application/pdf,AR-L1106 39834209.PDF,,A10,na,
XI-IATI-IADB-AR-L1106,https://www.iadb.org/document.cfm?id=EZSHARE-1195963465-18,application/pdf,Report for PublicationPMR-AR-L1106-2010-2-Period 36313022.PDF,,A05,na,
XI-IATI-IADB-AR-L1106,https://www.iadb.org/document.cfm?id=EZSHARE-1195963465-24,application/pdf,Rapport pour PublicationPMR-AR-L1106-2011-2-Perodo 37297900.PDF,,A05,na,
XI-IATI-IADB-AR-L1106,https://www.iadb.org/document.cfm?id=EZSHARE-1195963465-27,application/pdf,Relatrio para publicaoPMR-AR-L1106-2012-1-Perodo 37351815.PDF,,A05,na,
XI-IATI-IADB-AR-L1106,https://www.iadb.org/document.cfm?id=EZSHARE-504778069-60,application/vnd.ms-excel,IDB-PCR-Production-Timeline.pdf,,A05,en,
XI-IATI-IADB-AR-L1106,https://www.iadb.org/document.cfm?id=EZIDB0000578-504778069-63,application/vnd.ms-excel,IDB_Procurement_Notices.xlsx,,A10,en,
XI-IATI-IADB-AR-L1106,https://www.iadb.org/document.cfm?id=EZIDB0000578-504778069-65,application/vnd.ms-excel,IDB_Project_Procurement_Contract_Awards_Data.xlsx,,A11,en,
XI-IATI-IADB-AR-L1247,https://www.iadb.org/document.cfm?id=EZSHARE-316459593-21,application/pdf,anexo IV - Filtro de Poltica de Salvaguardias SPF y Formulario de Evaluacin de Salvaguardia para la Clasific 40495445.PDF,,A01,na,
XI-IATI-IADB-AR-L1247,https://www.iadb.org/document.cfm?id=EZSHARE-316459593-17,application/msword,Nota Metodolgica 40482379.docx,,A01,na,
XI-IATI-IADB-AR-L1247,https://www.iadb.org/document.cfm?id=EZSHARE-316459593-12,application/vnd.ms-excel,Calculos Diagnostico 40482369.xls,,A01,na,
XI-IATI-IADB-AR-L1247,https://www.iadb.org/document.cfm?id=EZSHARE-316459593-18,application/vnd.ms-excel,Plan de Adquisiciones 40482380.xlsx,,A01,na,
XI-IATI-IADB-AR-L1247,https://www.iadb.org/document.cfm?id=EZSHARE-316459593-16,application/msword,Lineamiento del Fondo de Actividades 40482377.doc,,A01,na,
XI-IATI-IADB-AR-L1247,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-44009,application/pdf,AR-L1247 First period Jan-Jun 2023 - Public Report.PDF,,A05,na,
XI-IATI-IADB-AR-L1247,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-44657,application/pdf,AR-L1247 Second period Jan-Dec 2023 - Public Report.PDF,,A05,na,
XI-IATI-IADB-AR-L1247,https://www.iadb.org/document.cfm?id=EZSHARE-316459593-19,application/vnd.ms-excel,Presupuesto Detallado 40482381.xlsx,,A01,na,
XI-IATI-IADB-AR-L1247,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-40832,application/pdf,AR-L1247 Second period Jan-Dec 2021 - Public Report.PDF,,A05,na,
XI-IATI-IADB-AR-L1247,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-34601,application/pdf,AR-L1247 Second period Jan-Dec 2020 - Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1247,https://www.iadb.org/document.cfm?id=EZSHARE-316459593-15,application/vnd.ms-excel,Clculos Analsis Economico 40482376.xlsx,,A01,na,
XI-IATI-IADB-AR-L1247,https://www.iadb.org/document.cfm?id=EZSHARE-316459593-27,application/pdf,Loan Proposal - Program for Institutional Strengthening of the Ministry of Finance 40671273.PDF,,A01,na,
XI-IATI-IADB-AR-L1247,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-32659,application/pdf,AR-L1247 First period Jan-Jun 2019-Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1247,https://www.iadb.org/document.cfm?id=EZSHARE-2056220512-6828,application/pdf,Acto Protocolario - Programa de Fortalecimiento Institucional del Ministerio de Hacienda y del Ministerio de Finanzas.pdf,,A04,na,
XI-IATI-IADB-AR-L1247,https://www.iadb.org/document.cfm?id=EZSHARE-316459593-11,application/msword,Anlisis Econmico 40482361.docx,,A01,na,
XI-IATI-IADB-AR-L1247,https://www.iadb.org/document.cfm?id=EZSHARE-316459593-22,application/vnd.ms-excel,Cuestionario SECI 40505645.xls,,A01,na,
XI-IATI-IADB-AR-L1247,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-43352,application/pdf,AR-L1247 Second period Jan-Dec 2022 - Public Report.PDF,,A05,na,
XI-IATI-IADB-AR-L1247,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-31978,application/pdf,AR-L1247 Second period Jan-Dec 2018-Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1247,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-1319,application/pdf,AR-L1247 First period Jan-Jun 2017-Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1247,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-35278,application/pdf,AR-L1247 First period Jan-Jun 2021 - Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1247,https://www.iadb.org/document.cfm?id=EZSHARE-2056220512-3256,application/pdf,Contrato - Programa de Fortalecimiento Institucional del Ministerio de Hacienda y del Ministerio de Finanzas.pdf,,A04,na,
XI-IATI-IADB-AR-L1247,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-1478,application/pdf,AR-L1247 Second period Jan-Dec 2017-Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1247,https://www.iadb.org/document.cfm?id=EZSHARE-316459593-25,application/pdf,Informe Inicial - SECI 40505851.PDF,,A01,na,
XI-IATI-IADB-AR-L1247,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-31007,application/pdf,AR-L1247 First period Jan-Jun 2018-Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1247,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-33291,application/pdf,AR-L1247 Second period Jan-Dec 2019-Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1247,https://www.iadb.org/document.cfm?id=EZSHARE-316459593-20,application/pdf,PEP in pdf 40495103.PDF,,A01,na,
XI-IATI-IADB-AR-L1247,https://www.iadb.org/document.cfm?id=EZSHARE-316459593-13,application/msword,Enlace opcional - Diagnostico de la funcion de elaboracion de politicas economicas en el MHyFP 40482371.docx,,A01,na,
XI-IATI-IADB-AR-L1247,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-33961,application/pdf,AR-L1247 First period Jan-Jun 2020 - Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1247,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-42091,application/pdf,AR-L1247 First period Jan-Jun 2022 - Public Report.PDF,,A05,na,
XI-IATI-IADB-AR-L1247,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-45341,application/pdf,AR-L1247 First period Jan-Jun 2024 - Public Report.PDF,,A05,na,
XI-IATI-IADB-AR-L1247,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-666,application/pdf,AR-L1247 Second period Jan-Dec 2016-Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1247,https://www.iadb.org/document.cfm?id=EZSHARE-316459593-23,application/pdf,Plan de trabajo y cronograma de actividades 40505832.PDF,,A01,na,
XI-IATI-IADB-AR-L1247,https://www.iadb.org/document.cfm?id=EZSHARE-316459593-24,application/pdf,Informe de Evaluacion-SECI 40505846.PDF,,A01,na,
XI-IATI-IADB-AR-L1247,https://www.iadb.org/document.cfm?id=EZSHARE-316459593-26,application/pdf,Propuesta de Prstamo - Programam de Fortalecimiento Institucional de Ministerio de Hacienda y Finanzas Pblicas 40665740.PDF,,A01,na,
XI-IATI-IADB-AR-L1247,https://www.iadb.org/document.cfm?id=EZSHARE-504778069-60,application/vnd.ms-excel,IDB-PCR-Production-Timeline.pdf,,A05,en,
XI-IATI-IADB-AR-L1247,https://www.iadb.org/document.cfm?id=EZIDB0000578-504778069-63,application/vnd.ms-excel,IDB_Procurement_Notices.xlsx,,A10,en,
XI-IATI-IADB-AR-L1247,https://www.iadb.org/document.cfm?id=EZIDB0000578-504778069-65,application/vnd.ms-excel,IDB_Project_Procurement_Contract_Awards_Data.xlsx,,A11,en,
XI-IATI-IADB-AR-L1019,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-167,application/pdf,Relatrio para publicaoPMR-AR-L1019-2010-2-Perodo 36309950.PDF,,A05,na,
XI-IATI-IADB-AR-L1019,https://www.iadb.org/document.cfm?id=EZSHARE-1131015277-317,application/pdf,Barrio Improvement Proram II PROMEBA II 900144.PDF,,A01,na,
XI-IATI-IADB-AR-L1019,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-803,application/pdf,Informe para PublicacinPMR-AR-L1019-2010-2-Periodo 36312417.PDF,,A05,na,
XI-IATI-IADB-AR-L1019,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-2685,application/pdf,Report for PublicationPMR-AR-L1019-2011-1-Period 36625412.PDF,,A05,na,
XI-IATI-IADB-AR-L1019,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-2361,application/pdf,Informe para PublicacinPMR-AR-L1019-2011-1-Periodo 36624845.PDF,,A05,na,
XI-IATI-IADB-AR-L1019,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-6338,application/pdf,Informe para PublicacinPMR-AR-L1019-2012-2-Periodo 37874201.PDF,,A05,na,
XI-IATI-IADB-AR-L1019,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-3243,application/pdf,Rapport pour PublicationPMR-AR-L1019-2011-2-Perodo 36921148.PDF,,A05,na,
XI-IATI-IADB-AR-L1019,https://www.iadb.org/document.cfm?id=EZIDB0000556-29154817-222,application/pdf,Informe de Terminacion de Proyecto PCR - Anexo II - Evaluacion del Prestatario - PROMEBA II - Primer Prestamo Individual del CCLIP.pdf,,A05,na,
XI-IATI-IADB-AR-L1019,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-1966,application/pdf,Rapport pour PublicationPMR-AR-L1019-2011-1-Perodo 36624264.PDF,,A05,na,
XI-IATI-IADB-AR-L1019,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-6040,application/pdf,Rapport pour PublicationPMR-AR-L1019-2012-2-Perodo 37873543.PDF,,A05,na,
XI-IATI-IADB-AR-L1019,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-5732,application/pdf,Relatrio para publicaoPMR-AR-L1019-2012-2-Perodo 37872879.PDF,,A05,na,
XI-IATI-IADB-AR-L1019,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-1608,application/pdf,Relatrio para publicaoPMR-AR-L1019-2011-1-Perodo 36623591.PDF,,A05,na,
XI-IATI-IADB-AR-L1019,https://www.iadb.org/document.cfm?id=EZIDB0000556-29154817-220,application/pdf,Informe de Terminacion de Proyecto PCR - PROMEBA II - Primer Prestamo Individual del CCLIP.pdf,,A05,na,
XI-IATI-IADB-AR-L1019,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-6641,application/pdf,Report for PublicationPMR-AR-L1019-2012-2-Period 37874928.PDF,,A05,na,
XI-IATI-IADB-AR-L1019,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-5397,application/pdf,Report for PublicationPMR-AR-L1019-2012-1-Period 37353758.PDF,,A05,na,
XI-IATI-IADB-AR-L1019,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-4418,application/pdf,Informe para PublicacinPMR-AR-L1019-2011-2-Periodo 36923699.PDF,,A05,na,
XI-IATI-IADB-AR-L1019,https://www.iadb.org/document.cfm?id=EZSHARE-1131015277-316,application/pdf,Programa de Mejoramiento de Barrios PROMEBA 900136.PDF,,A01,na,
XI-IATI-IADB-AR-L1019,https://www.iadb.org/document.cfm?id=EZSHARE-2056220512-3174,application/pdf,Linea de Credito Condicional Programa de Mejoramiento de Barrios II 39917942.PDF,,A04,na,
XI-IATI-IADB-AR-L1019,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-4395,application/pdf,Relatrio para publicaoPMR-AR-L1019-2012-1-Perodo 37351783.PDF,,A05,na,
XI-IATI-IADB-AR-L1019,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-3030,application/pdf,Relatrio para publicaoPMR-AR-L1019-2011-2-Perodo 36899862.PDF,,A05,na,
XI-IATI-IADB-AR-L1019,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-4729,application/pdf,Rapport pour PublicationPMR-AR-L1019-2012-1-Perodo 37352427.PDF,,A05,na,
XI-IATI-IADB-AR-L1019,https://www.iadb.org/document.cfm?id=EZIDB0000556-29154817-223,application/pdf,Informe de Terminacion de Proyecto PCR - Anexo III - Evaluacion Final de la Operacion - PROMEBA II - Primer Prestamo Individual del CCLIP.pdf,,A05,na,
XI-IATI-IADB-AR-L1019,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-3669,application/pdf,Report for PublicationPMR-AR-L1019-2011-2-Period 36926311.PDF,,A05,na,
XI-IATI-IADB-AR-L1019,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-408,application/pdf,Rapport pour PublicationPMR-AR-L1019-2010-2-Perodo 36311832.PDF,,A05,na,
XI-IATI-IADB-AR-L1019,https://www.iadb.org/document.cfm?id=EZIDB0000556-29154817-224,application/pdf,Informe de Terminacion de Proyecto PCR - Anexo IV - Proyectos de Fortalecimiento de Capital Social y Humano - PROMEBA II - Primer Prestamo Individua,,A05,na,
XI-IATI-IADB-AR-L1019,https://www.iadb.org/document.cfm?id=EZSHARE-2056220512-3240,application/pdf,Programa de Mejoramiento de Barrios II 39917958.PDF,,A04,na,
XI-IATI-IADB-AR-L1019,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-1198,application/pdf,Report for PublicationPMR-AR-L1019-2010-2-Period 36312993.PDF,,A05,na,
XI-IATI-IADB-AR-L1019,https://www.iadb.org/document.cfm?id=EZIDB0000556-29154817-221,application/pdf,Informe de Terminacion de Proyecto PCR - Anexo I - Acta de Taller de Cierre - PROMEBA II - Primer Prestamo Individual del CCLIP.pdf,,A05,na,
